ACTIVITYID,AGREEDBILLRATE,AGREEDPAYRATE,BILLFREQUENCY,BILLRATECURRENCY,CANDIDATEID,COMPANYID,CONTACTID,CORPTOCORP,CURRENCY,DATECREATED,DATEUPDATED,DATEUSERFIELDUPDATED,ENDDATE,FEE,FEE_PERCENT,FEE_TYPE,HIREFLAG,INTERVIEWDATE,INTERVIEWFLAG,INTERVIEW_TIMEZONEID,JOBID,LineofBusiness,Location,PAYFREQUENCY,POSITIONTYPE,PRIMARYSALESID,REJECTDATE,REJECTFLAG,REJECTREASON,ROLEID,STARTDATE,SUBMITTALDATE,SUBMITTALFLAG,StartExclude,TERMINATIONDATE,TERMINATIONREASON,TermExcludeDate,UPDATEDBY_USERID,USERID,VMSStatus,VendorClassification,api_fromDate,api_toDate
29327319,,,,,319429566590,2196593,26476728,,,2020-11-17 18:57:11.0,2020-11-19 17:22:07.0,2020-11-17 18:57:12.0,,,,,0,,0,,14098301,,,,Contract,1394820,2020-11-19 17:22:09.0,1,,998,,,0,,,,,1443218,1450333,,,2020-11-18,2020-11-19
29326860,,,,,1599681715580,2198273,25725531,,,2020-11-17 18:29:33.0,2020-11-18 11:31:56.0,2020-11-17 18:29:35.0,,,,,0,2020-11-19 14:30:00.0,1,America/Los_Angeles,14087146,,,,Contract,1095841,,0,,1,,2020-11-17 18:26:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-19
29330360,,,,,2240273416970,6920465,26334719,,,2020-11-18 10:41:00.0,2020-11-18 10:41:22.0,2020-11-18 10:41:03.0,,,,,0,2020-11-19 14:00:00.0,1,America/Chicago,14028454,,,,Contract,1416294,,0,,1,,,0,,,,,1440691,1440691,,,2020-11-18,2020-11-19
29330718,,,,,473508870823,2369151,28156713,,,2020-11-18 11:06:42.0,2020-11-18 11:07:34.0,2020-11-18 11:06:46.0,,,,,0,,0,,14076112,,,,Direct Placement,1104736,,0,,0,,2020-11-18 11:06:00.0,1,,,,,1470735,1470735,,,2020-11-18,2020-11-19
29331155,,,,,3179279392025,7924862,32989831,,,2020-11-18 11:37:52.0,2020-11-19 09:41:40.0,2020-11-18 11:37:54.0,,,,,0,2020-11-20 11:30:00.0,1,America/Chicago,14100662,,,,Direct Placement,1361364,,0,,0,,2020-11-18 11:37:00.0,1,,,,,1440874,1440874,,,2020-11-18,2020-11-19
29330864,,,,,8813298321915,5479554,26792215,,,2020-11-18 11:17:47.0,2020-11-18 11:18:01.0,2020-11-18 11:17:49.0,,,,,0,,0,,13895742,,,,Direct Placement,1394817,,0,,0,,2020-11-18 11:16:00.0,1,,,,,1251538,1251538,,,2020-11-18,2020-11-19
29331377,,,,,10703943188778,7342040,31040498,,,2020-11-18 11:54:45.0,2020-11-19 18:04:22.0,2020-11-19 18:04:20.0,,,,,0,2020-11-20 10:30:00.0,1,America/New_York,13827946,,,,Direct Placement,1406154,,0,,0,,2020-11-18 11:52:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-19
29330403,,,,,6600326555545,6389111,27853363,,,2020-11-18 10:43:57.0,2020-11-18 10:45:02.0,2020-11-18 10:43:58.0,,,,,0,,0,,14082954,,,,Right to Hire,1096061,,0,,0,,2020-11-18 10:43:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-19
29331874,,,,,12072835896281,7960971,33116540,,,2020-11-18 12:25:48.0,2020-11-18 12:26:23.0,2020-11-18 12:25:51.0,,,,,0,,0,,14025364,,,,,1448851,,0,,1,,2020-11-18 12:25:00.0,1,,,,,1359813,1359813,,,2020-11-18,2020-11-19
29331401,,,,,215682686571,-1,5216772,,,2020-11-18 11:55:45.0,2020-11-18 11:56:16.0,2020-11-18 11:55:47.0,,,,,0,,0,,14097982,,,,Right to Hire,1406154,,0,,998,,,0,,,,,1447792,1447792,,,2020-11-18,2020-11-19
29332556,,,,,10625142625411,5575645,26604193,,,2020-11-18 13:11:22.0,2020-11-19 16:59:58.0,2020-11-18 13:11:24.0,,,,,0,2020-11-23 12:30:00.0,1,America/New_York,14057099,,,,Right to Hire,1104736,,0,,0,,2020-11-18 13:10:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29330138,,,,,2297587,6920465,26334719,,,2020-11-18 10:20:38.0,2020-11-18 10:20:54.0,2020-11-18 10:20:40.0,,,,,0,,0,,14028454,,,,Contract,1416294,,0,,1,,2020-11-18 10:19:00.0,1,,,,,1457446,1457446,,,2020-11-18,2020-11-19
29331867,,,,,1133799612391,2198273,5215195,,,2020-11-18 12:25:06.0,2020-11-18 12:26:26.0,2020-11-18 12:25:08.0,,,,,0,,0,,14080534,,,,Contract,1095841,,0,,0,,2020-11-18 12:24:00.0,1,,,,,1470052,1470052,,,2020-11-18,2020-11-19
29331488,,,,,6969950321238,7782119,31401790,,,2020-11-18 12:01:27.0,2020-11-18 12:01:33.0,2020-11-18 12:01:29.0,,,,,0,,0,,13758078,,,,Right to Hire,1104736,,0,,0,,2020-11-18 12:00:00.0,1,,,,,1445360,1445360,,,2020-11-18,2020-11-19
29330972,,,,,11135505487557,2369151,15753508,,,2020-11-18 11:25:19.0,2020-11-18 11:25:57.0,2020-11-18 11:25:21.0,,,,,0,,0,,14044197,,,,Contract,1104736,,0,,1,,2020-11-18 11:24:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-19
29332905,,,,,5415283285723,2187879,17840797,,,2020-11-18 13:34:15.0,2020-11-18 13:35:13.0,2020-11-18 13:34:17.0,,,,,0,,0,,14029360,,,,Right to Hire,1416848,,0,,0,,2020-11-18 13:33:00.0,1,,,,,1409440,1409440,,,2020-11-18,2020-11-19
29333428,,,,,750762930123,7924862,32989831,,,2020-11-18 14:07:51.0,2020-11-18 14:08:15.0,2020-11-18 14:07:52.0,,,,,0,,0,,14093964,,,,Contract,1361364,,0,,0,,2020-11-18 14:06:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-19
29332931,,,,,12205413185620,2190650,21283916,,,2020-11-18 13:35:58.0,2020-11-18 13:36:40.0,2020-11-18 13:36:00.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,0,,2020-11-18 13:35:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-19
29333525,,,,,10587090191348,7960971,33116540,,,2020-11-18 14:13:15.0,2020-11-18 14:13:41.0,2020-11-18 14:13:17.0,,,,,0,,0,,14025364,,,,,1448851,,0,,1,,2020-11-18 14:12:00.0,1,,,,,1359813,1359813,,,2020-11-18,2020-11-19
29332638,,,,,11858266568832,2187879,32220370,,,2020-11-18 13:17:15.0,2020-11-18 13:18:29.0,2020-11-18 13:17:17.0,,,,,0,,0,,14096767,,,,Contract,1416848,,0,,0,,2020-11-18 13:15:00.0,1,,,,,1169137,1169137,,,2020-11-18,2020-11-19
29332123,,,,,588631349455,3632551,8306599,,,2020-11-18 12:42:15.0,2020-11-18 16:41:25.0,2020-11-18 12:42:18.0,,,,,0,,0,,14091098,,,,Contract,1095869,,0,,0,,2020-11-18 12:41:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-19
29332041,,,,,1441621123836,7255187,30849424,,,2020-11-18 12:35:36.0,2020-11-18 12:35:52.0,2020-11-18 12:35:38.0,,,,,0,,0,,14091104,,,,Contract,1095841,,0,,0,,2020-11-18 12:34:00.0,1,,,,,1409440,1409440,,,2020-11-18,2020-11-19
29333308,,,,,12039796623974,4848241,27197519,,,2020-11-18 13:59:41.0,2020-11-18 13:59:48.0,2020-11-18 13:59:43.0,,,,,0,,0,,14098573,,,,Contract,1394820,,0,,1,,2020-11-18 13:50:00.0,1,,,,,1455994,1455994,,,2020-11-18,2020-11-19
29331342,,,,,6620629625834,6920465,26334719,,,2020-11-18 11:51:26.0,2020-11-18 11:51:51.0,2020-11-18 11:51:27.0,,,,,0,,0,,14028454,,,,Contract,1416294,,0,,1,,2020-11-18 11:50:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-19
29332586,,,,,10361982441006,2196593,26476728,,,2020-11-18 13:13:15.0,2020-11-18 13:18:12.0,2020-11-18 13:13:17.0,,,,,0,,0,,14080475,,,,Contract,1394820,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-18,2020-11-19
29333035,,,,,12225644481284,2198273,25725531,,,2020-11-18 13:41:40.0,2020-11-18 13:41:48.0,2020-11-18 13:41:42.0,,,,,0,,0,,14091086,,,,Contract,1095841,,0,,0,,2020-11-18 13:40:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-19
29332203,,,,,171798751945,7350009,31964200,,,2020-11-18 12:47:16.0,2020-11-18 12:48:17.0,2020-11-18 12:47:18.0,,,,,0,,0,,14074276,,,,Direct Placement,1361364,,0,,0,,2020-11-18 12:45:00.0,1,,,,,1251538,1251538,,,2020-11-18,2020-11-19
29331845,,,,,1304078398889,6802475,33049389,,,2020-11-18 12:23:23.0,2020-11-19 12:05:49.0,2020-11-19 12:05:48.0,,,,,0,2020-11-20 11:00:00.0,1,America/Chicago,14101466,,,,Direct Placement,1406154,,0,,0,,2020-11-18 12:22:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-19
29333785,,,,,215682686571,7920646,21009692,,,2020-11-18 14:29:23.0,2020-11-18 14:29:59.0,2020-11-18 14:29:24.0,,,,,0,,0,,14097982,,,,Right to Hire,1406154,,0,,0,,2020-11-18 14:28:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-19
29333943,,,,,181330219837,2191022,5188397,,,2020-11-18 14:38:07.0,2020-11-18 14:39:23.0,2020-11-18 14:38:08.0,,,,,0,,0,,14091098,,,,Contract,1095869,,0,,998,,,0,,,,,1451308,1451308,,,2020-11-18,2020-11-19
29333908,,,,,362467319880,7409670,31217795,,,2020-11-18 14:36:14.0,2020-11-18 14:36:35.0,2020-11-18 14:36:16.0,,,,,0,,0,,13999031,,,,Contract,1455993,,0,,0,,2020-11-18 14:35:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-19
29332921,,,,,9681485515820,2198273,25725531,,,2020-11-18 13:35:28.0,2020-11-18 13:36:38.0,2020-11-18 13:35:32.0,,,,,0,,0,,14087328,,,,Contract,1095841,,0,,0,,2020-11-18 13:30:00.0,1,,,,,1456117,1456117,,,2020-11-18,2020-11-19
29302090,,,,,12209741610544,7257703,27157335,,,2020-11-13 14:02:47.0,2020-11-18 11:06:04.0,2020-11-13 14:02:48.0,,,,,0,,0,,14081243,,,,Contract,1095869,,0,,0,,2020-11-13 14:01:00.0,1,,,,,1095869,1443218,,,2020-11-18,2020-11-19
29302732,,,,,5683001773628,2369151,28156713,,,2020-11-13 14:52:18.0,2020-11-18 14:34:02.0,2020-11-18 14:33:59.0,,,,,0,2020-11-18 17:30:00.0,1,America/Chicago,14076101,,,,Direct Placement,1104736,,0,,0,,2020-11-13 14:51:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-19
29303588,,,,,12100078875239,5479554,26792215,,,2020-11-13 15:53:57.0,2020-11-18 11:26:28.0,2020-11-18 11:26:28.0,,,,,0,2020-11-23 14:30:00.0,1,America/Chicago,14081105,,,,Direct Placement,1394817,,0,,0,,2020-11-13 15:53:00.0,1,,,,,1095632,1095632,,,2020-11-18,2020-11-19
29335480,85,65,Hourly,USD,10314625927461,2196789,26117720,1,USD,2020-11-18 15:59:56.0,2020-11-19 13:43:51.0,2020-11-19 13:43:51.0,2021-08-27 20:00:00.0,,,,1,,0,,13963184,IT,Dallas,Hourly,Right to Hire,1416294,,0,,0,2020-11-30 09:00:00.0,2020-11-18 15:58:00.0,1,,,,,1406388,1440691,,Subcontractor,2020-11-18,2020-11-19
29335677,,,,,11621342016226,7871993,33003570,,,2020-11-18 16:12:11.0,2020-11-18 16:13:14.0,2020-11-18 16:12:13.0,,,,,0,,0,,13858449,,,,Right to Hire,1441704,,0,,0,,2020-11-18 16:11:00.0,1,,,,,1445402,1445402,,,2020-11-18,2020-11-19
29334130,,,,,1572888841903,6920465,26462054,,,2020-11-18 14:48:18.0,2020-11-18 14:48:32.0,2020-11-18 14:48:21.0,,,,,0,,0,,14101773,,,,Contract,1416294,,0,,0,,2020-11-18 14:47:00.0,1,,,,,1424112,1424112,,,2020-11-18,2020-11-19
29335474,,,,,2163822,2190650,21283916,,,2020-11-18 15:59:25.0,2020-11-18 15:59:49.0,2020-11-18 15:59:27.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,0,,2020-11-18 15:58:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-19
29334918,,,,,2163822,2196593,26476728,,,2020-11-18 15:32:29.0,2020-11-18 15:34:03.0,2020-11-18 15:32:32.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,998,,,0,,,,,1450333,1450333,,,2020-11-18,2020-11-19
29336547,,,,,2844925511294,2193651,18414918,,,2020-11-18 16:57:52.0,2020-11-18 16:58:49.0,2020-11-18 16:57:53.0,,,,,0,,0,,13973406,,,,Right to Hire,1424113,,0,,0,,2020-11-18 16:57:00.0,1,,,,,1251538,1251538,,,2020-11-18,2020-11-19
29335589,,,,,11559405748807,5575645,26604193,,,2020-11-18 16:07:22.0,2020-11-18 16:08:11.0,2020-11-18 16:07:23.0,,,,,0,,0,,14057099,,,,Right to Hire,1104736,,0,,0,,2020-11-18 16:06:00.0,1,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29335823,,,,,1181163,2369151,15753508,,,2020-11-18 16:20:30.0,2020-11-18 16:21:37.0,2020-11-18 16:20:32.0,,,,,0,,0,,14096887,,,,Contract,1104736,,0,,1,,2020-11-18 16:19:00.0,1,,,,,1440064,1440064,,,2020-11-18,2020-11-19
29336754,,,,,6722296978285,2191022,5188397,,,2020-11-18 17:06:34.0,2020-11-18 17:07:41.0,2020-11-18 17:06:36.0,,,,,0,,0,,14091098,,,,Contract,1095869,,0,,998,,,0,,,,,1451308,1451308,,,2020-11-18,2020-11-19
29336363,,,,,2275892991063,7960971,33116540,,,2020-11-18 16:48:49.0,2020-11-18 16:49:46.0,2020-11-18 16:48:52.0,,,,,0,,0,,14025364,,,,,1448851,,0,,1,,2020-11-18 16:48:00.0,1,,,,,1359813,1359813,,,2020-11-18,2020-11-19
29335365,,,,,10812849192196,6802475,33049389,,,2020-11-18 15:54:12.0,2020-11-18 15:54:57.0,2020-11-18 15:54:13.0,,,,,0,,0,,14096922,,,,Direct Placement,1406154,,0,,0,,2020-11-18 15:53:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-19
29337365,,,,,11112049076247,4754855,32729670,,,2020-11-18 17:32:44.0,2020-11-18 17:32:56.0,2020-11-18 17:32:46.0,,,,,0,2020-11-19 15:00:00.0,1,America/New_York,14012455,,,,Contract,1452961,,0,,0,,,0,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29336148,,,,,2795935890225,6295863,17084793,,,2020-11-18 16:37:46.0,2020-11-18 16:37:52.0,2020-11-18 16:37:48.0,,,,,0,,0,,14102074,,,,Contract,1394820,,0,,0,,2020-11-18 16:37:00.0,1,,,,,1169137,1169137,,,2020-11-18,2020-11-19
29335173,,,,,6876391319076,7924862,32989831,,,2020-11-18 15:45:05.0,2020-11-18 15:45:41.0,2020-11-18 15:45:07.0,,,,,0,,0,,14096643,,,,Contract,1361364,,0,,0,,2020-11-18 15:44:00.0,1,,,,,1380008,1380008,,,2020-11-18,2020-11-19
29334937,,,,,12126807074682,2187879,21932805,,,2020-11-18 15:33:04.0,2020-11-18 15:34:16.0,2020-11-18 15:33:05.0,,,,,0,,0,,14098326,,,,Contract,1416848,,0,,0,,2020-11-18 15:32:00.0,1,,,,,1470277,1470277,,,2020-11-18,2020-11-19
29337611,,,,,522383391105,4754855,32729670,,,2020-11-18 17:43:05.0,2020-11-18 17:44:13.0,2020-11-18 17:43:07.0,,,,,0,2020-11-20 12:00:00.0,1,America/New_York,14012455,,,,Contract,1452961,,0,,0,,,0,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29337419,,,,,8923262893169,4209652,31978092,,,2020-11-18 17:34:57.0,2020-11-18 17:35:14.0,2020-11-18 17:34:59.0,,,,,0,,0,,14079597,,,,Direct Placement,1455993,,0,,0,,2020-11-18 17:32:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-19
29334024,,,,,310852043514,2193702,28622801,,,2020-11-18 14:42:36.0,2020-11-18 14:43:06.0,2020-11-18 14:42:37.0,,,,,0,2020-11-19 16:00:00.0,1,America/Chicago,13989797,,,,Direct Placement,1096061,,0,,0,,,0,,,,,1424008,1424008,,,2020-11-18,2020-11-19
29337208,,,,,12227554176309,7342040,31040498,,,2020-11-18 17:26:01.0,2020-11-18 17:26:19.0,2020-11-18 17:26:03.0,,,,,0,,0,,13827946,,,,Direct Placement,1406154,,0,,0,,2020-11-18 17:25:00.0,1,,,,,1424008,1424008,,,2020-11-18,2020-11-19
29337291,,,,,6722296978285,3632551,8306599,,,2020-11-18 17:29:30.0,2020-11-18 17:30:23.0,2020-11-18 17:29:31.0,,,,,0,,0,,14091098,,,,Contract,1095869,,0,,0,,2020-11-18 17:28:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-19
29334234,,,,,3709979540652,7255187,30849424,,,2020-11-18 14:54:51.0,2020-11-18 17:27:32.0,2020-11-18 14:54:52.0,,,,,0,,0,,14091104,,,,Contract,1095841,,0,,0,,2020-11-18 14:54:00.0,1,,,,,1470052,1470052,,,2020-11-18,2020-11-19
29334183,,,,,181330219837,3632551,8306599,,,2020-11-18 14:51:56.0,2020-11-18 14:52:50.0,2020-11-18 14:51:59.0,,,,,0,,0,,14091098,,,,Contract,1095869,,0,,0,,2020-11-18 14:50:00.0,1,,,,,1095849,1095849,,,2020-11-18,2020-11-19
29337379,,,,,11970486873286,2369151,15753508,,,2020-11-18 17:33:24.0,2020-11-18 17:34:06.0,2020-11-18 17:33:26.0,,,,,0,,0,,14078495,,,,Contract,1104736,,0,,1,,2020-11-18 17:33:00.0,1,,,,,1108886,1108886,,,2020-11-18,2020-11-19
29336800,,,,,6232996067816,4754855,32729670,,,2020-11-18 17:08:10.0,2020-11-18 17:09:02.0,2020-11-18 17:08:12.0,,,,,0,2020-11-19 14:00:00.0,1,America/New_York,14012455,,,,Contract,1452961,,0,,0,,,0,,,,,1403411,1403411,,,2020-11-18,2020-11-19
29338303,,,,,12032648914543,4848241,33195428,,,2020-11-18 18:03:52.0,2020-11-18 18:04:26.0,2020-11-18 18:03:53.0,,,,,0,,0,,14094119,,,,Contract,1394820,,0,,1,,2020-11-18 18:03:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-19
29337438,,,,,354322640787,2187215,15485166,,,2020-11-18 17:35:42.0,2020-11-18 17:36:22.0,2020-11-18 17:35:43.0,,,,,0,2020-11-23 15:30:00.0,1,America/Chicago,14007509,,,,Right to Hire,1418854,,0,,1,,,0,,,,,1424112,1424112,,,2020-11-18,2020-11-19
29334156,,,,,163286433174,6920465,26462054,,,2020-11-18 14:49:54.0,2020-11-18 14:51:11.0,2020-11-18 14:49:55.0,,,,,0,,0,,14101773,,,,Contract,1416294,,0,,0,,2020-11-18 14:48:00.0,1,,,,,1424112,1424112,,,2020-11-18,2020-11-19
29307721,30,20,Hourly,USD,4780508256955,6569340,32974370,0,USD,2020-11-16 09:39:45.0,2020-11-19 13:34:06.0,2020-11-19 13:34:06.0,2021-05-31 20:00:00.0,,,,1,2020-11-16 12:30:00.0,1,America/Chicago,13996983,IT,HOUST,Hourly,Right to Hire,1361364,,0,,0,2020-11-17 09:00:00.0,,0,,,,,1459897,1419821,,,2020-11-18,2020-11-19
29339129,,,,,6605186093423,7255187,30849424,,,2020-11-18 18:39:19.0,2020-11-18 18:40:12.0,2020-11-18 18:39:20.0,,,,,0,,0,,14076830,,,,Contract,1095841,,0,,1,,2020-11-18 18:38:00.0,1,,,,,1422281,1422281,,,2020-11-18,2020-11-19
29339396,,,,,161276038766,7255187,30849424,,,2020-11-18 18:58:10.0,2020-11-18 19:17:31.0,2020-11-18 18:58:11.0,,,,,0,,0,,14091104,,,,Contract,1095841,,0,,0,,2020-11-18 18:53:00.0,1,,,,,1470052,1470052,,,2020-11-18,2020-11-19
29339799,,,,,8208792238587,2190650,21283916,,,2020-11-18 19:40:50.0,2020-11-18 19:41:07.0,2020-11-18 19:40:51.0,,,,,0,,0,,14098301,,,,Contract,1394820,,0,,0,,2020-11-18 19:40:00.0,1,,,,,1443218,1443218,,,2020-11-18,2020-11-19
29339863,,,,,11639443491286,4848241,27197519,,,2020-11-18 19:51:15.0,2020-11-18 19:51:47.0,2020-11-18 19:51:15.0,,,,,0,,0,,14093994,,,,Contract,1394820,,0,,1,,2020-11-18 19:49:00.0,1,,,,,1470277,1470277,,,2020-11-18,2020-11-19
29340028,,,,,7357760629456,2198273,20854498,,,2020-11-18 20:37:01.0,2020-11-18 20:37:53.0,2020-11-18 20:37:03.0,,,,,0,,0,,14011464,,,,Contract,1095841,,0,,0,,2020-11-18 20:35:00.0,1,,,,,1409440,1409440,,,2020-11-18,2020-11-19
29339947,,,,,4734526645933,4848241,27197519,,,2020-11-18 20:08:36.0,2020-11-18 20:09:46.0,2020-11-18 20:08:37.0,,,,,0,,0,,14093994,,,,Contract,1394820,,0,,1,,2020-11-18 20:07:00.0,1,,,,,1470277,1470277,,,2020-11-18,2020-11-19
29342090,,,,,3004404916960,7762355,31182713,,,2020-11-19 10:10:29.0,2020-11-19 10:11:38.0,2020-11-19 10:10:30.0,,,,,0,,0,,14024839,,,,Right to Hire,1455993,,0,,0,,2020-11-19 10:09:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-19
29343039,,,,,1988518284920,-1,5216772,,,2020-11-19 11:24:12.0,2020-11-19 11:25:34.0,2020-11-19 11:24:17.0,,,,,0,,0,,14097982,,,,Right to Hire,1406154,,0,,998,,,0,,,,,1447792,1447792,,,2020-11-18,2020-11-19
29339733,,,,,12103435546831,2187879,21932805,,,2020-11-18 19:30:32.0,2020-11-18 19:31:34.0,2020-11-18 19:30:33.0,,,,,0,,0,,14098326,,,,Contract,1416848,,0,,0,,2020-11-18 19:29:00.0,1,,,,,1470277,1470277,,,2020-11-18,2020-11-19
29342688,,,,,1316307145184,7954385,33071655,,,2020-11-19 10:58:23.0,2020-11-19 10:59:30.0,2020-11-19 10:58:25.0,,,,,0,,0,,14102589,,,,Contract,1406154,,0,,0,,2020-11-19 10:55:00.0,1,,,,,1445402,1445402,,,2020-11-18,2020-11-19
29342720,,,,,2456373,7221378,26475655,,,2020-11-19 11:01:29.0,2020-11-19 11:02:05.0,2020-11-19 11:01:30.0,,,,,0,,0,,14045313,,,,Contract,1095869,,0,,0,,2020-11-19 10:59:00.0,1,,,,,1169137,1169137,,,2020-11-18,2020-11-19
29342741,,,,,12231478813192,7968775,33171288,,,2020-11-19 11:02:35.0,2020-11-19 11:03:19.0,2020-11-19 11:02:37.0,,,,,0,,0,,14080643,,,,Direct Placement,1470013,,0,,0,,2020-11-19 10:52:00.0,1,,,,,1470013,1470013,,,2020-11-18,2020-11-19
29342697,,,,,1817126712827,7762355,31182713,,,2020-11-19 10:58:47.0,2020-11-19 10:59:34.0,2020-11-19 10:58:49.0,,,,,0,,0,,14024839,,,,Right to Hire,1455993,,0,,0,,2020-11-19 10:58:00.0,1,,,,,1459591,1459591,,,2020-11-18,2020-11-19
29341551,,,,,5820531966175,6901529,31118338,,,2020-11-19 09:23:33.0,2020-11-19 09:24:26.0,2020-11-19 09:23:35.0,,,,,0,,0,,13999098,,,,Contract,1104736,,0,,0,,2020-11-19 09:23:00.0,1,,,,,1460745,1460745,,,2020-11-18,2020-11-19
29342948,,,,,12209293158601,2196789,26117720,,,2020-11-19 11:17:21.0,2020-11-19 11:18:16.0,2020-11-19 11:17:24.0,,,,,0,,0,,13962871,,,,Right to Hire,1416294,,0,,0,,2020-11-19 11:16:00.0,1,,,,,1440691,1440691,,,2020-11-18,2020-11-19
